1764674454,a31c43eb7dcd2e9da58a65624ad9ac6b,Boxes,16,0,real,NULL,NULL,Соответствует правилу,NULL,4180
1764674454,a31c43eb7dcd2e9da58a65624ad9ac6b,Boxes,13,0,real,NULL,NULL,Не соответствует правилу,NULL,10347
1764674454,a31c43eb7dcd2e9da58a65624ad9ac6b,Boxes,20,0,real,NULL,NULL,Не соответствует правилу,NULL,10961
1764674454,a31c43eb7dcd2e9da58a65624ad9ac6b,Boxes,15,0,real,NULL,NULL,Не соответствует правилу,NULL,6962
1764674454,a31c43eb7dcd2e9da58a65624ad9ac6b,Boxes,19,0,real,NULL,NULL,Соответствует правилу,NULL,18313
#
# Results on Tue, 02 Dec 2025 11:23:27 GMT
# USER AGENT: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0
# Design number was non-random = 2
#
# Columns below this comment are as follows:
# 1. Results reception time.
# 2. MD5 hash of participant's IP address.
# 3. Controller name.
# 4. Order number of item.
# 5. Inner element number.
# 6. Label.
# 7. Latin Square Group.
# 8. Field name.
# 9. Field value.
1764674607,122117a0a9e0c5960ba506166ef1e342,Form,1,0,consent,NULL,terms,yes
1764674607,122117a0a9e0c5960ba506166ef1e342,Form,1,0,consent,NULL,_REACTION_TIME_,121730
# 8. Question (NULL if none)..
# 9. Answer.
# 10. Whether or not answer was correct (NULL if N/A).
# 11. Time taken to answer..
1764674607,122117a0a9e0c5960ba506166ef1e342,Boxes,2,0,practice,NULL,NULL,Не соответствует правилу,NULL,63348
1764674607,122117a0a9e0c5960ba506166ef1e342,Boxes,3,0,practice,NULL,NULL,Не соответствует правилу,NULL,27623
1764674607,122117a0a9e0c5960ba506166ef1e342,Boxes,16,0,real,NULL,NULL,Соответствует правилу,NULL,5573
1764674607,122117a0a9e0c5960ba506166ef1e342,Boxes,8,0,real,NULL,NULL,Не соответствует правилу,NULL,76945
1764674607,122117a0a9e0c5960ba506166ef1e342,Boxes,14,0,real,NULL,NULL,Соответствует правилу,NULL,101974
1764674607,122117a0a9e0c5960ba506166ef1e342,Boxes,17,0,real,NULL,NULL,Не соответствует правилу,NULL,7431
1764674607,122117a0a9e0c5960ba506166ef1e342,Boxes,18,0,real,NULL,NULL,Не соответствует правилу,NULL,10667
1764674607,122117a0a9e0c5960ba506166ef1e342,Boxes,7,0,real,NULL,NULL,Не соответствует правилу,NULL,14762
1764674607,122117a0a9e0c5960ba506166ef1e342,Boxes,6,0,real,NULL,NULL,Не соответствует правилу,NULL,8866
1764674607,122117a0a9e0c5960ba506166ef1e342,Boxes,20,0,real,NULL,NULL,Не соответствует правилу,NULL,34187
1764674607,122117a0a9e0c5960ba506166ef1e342,Boxes,15,0,real,NULL,NULL,Соответствует правилу,NULL,21598
1764674607,122117a0a9e0c5960ba506166ef1e342,Boxes,10,0,real,NULL,NULL,Соответствует правилу,NULL,3449
1764674607,122117a0a9e0c5960ba506166ef1e342,Boxes,12,0,real,NULL,NULL,Не соответствует правилу,NULL,10478
1764674607,122117a0a9e0c5960ba506166ef1e342,Boxes,4,0,real,NULL,NULL,Соответствует правилу,NULL,2589
1764674607,122117a0a9e0c5960ba506166ef1e342,Boxes,9,0,real,NULL,NULL,Соответствует правилу,NULL,23310
1764674607,122117a0a9e0c5960ba506166ef1e342,Boxes,5,0,real,NULL,NULL,Не соответствует правилу,NULL,5752
1764674607,122117a0a9e0c5960ba506166ef1e342,Boxes,19,0,real,NULL,NULL,Не соответствует правилу,NULL,23924
1764674607,122117a0a9e0c5960ba506166ef1e342,Boxes,13,0,real,NULL,NULL,Соответствует правилу,NULL,15385
1764674607,122117a0a9e0c5960ba506166ef1e342,Boxes,21,0,real,NULL,NULL,Соответствует правилу,NULL,26104
1764674607,122117a0a9e0c5960ba506166ef1e342,Boxes,11,0,real,NULL,NULL,Не соответствует правилу,NULL,5695
#
# Results on Tue, 02 Dec 2025 11:24:44 GMT
# USER AGENT: Mozilla/5.0 (Linux; Android 16; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.102 Mobile Safari/537.36
# Design number was non-random = 2
#
# Columns below this comment are as follows:
# 1. Results reception time.
# 2. MD5 hash of participant's IP address.
# 3. Controller name.
# 4. Order number of item.
# 5. Inner element number.
# 6. Label.
# 7. Latin Square Group.
# 8. Field name.
# 9. Field value.
1764674684,68e640267429dd61d7afb431233d7998,Form,1,0,consent,NULL,terms,yes
1764674684,68e640267429dd61d7afb431233d7998,Form,1,0,consent,NULL,_REACTION_TIME_,21724
# 8. Question (NULL if none)..
# 9. Answer.
# 10. Whether or not answer was correct (NULL if N/A).
# 11. Time taken to answer..
1764674684,68e640267429dd61d7afb431233d7998,Boxes,2,0,practice,NULL,NULL,Соответствует правилу,NULL,23705
1764674684,68e640267429dd61d7afb431233d7998,Boxes,3,0,practice,NULL,NULL,Не соответствует правилу,NULL,6714
1764674684,68e640267429dd61d7afb431233d7998,Boxes,6,0,real,NULL,NULL,Не соответствует правилу,NULL,10394
1764674684,68e640267429dd61d7afb431233d7998,Boxes,5,0,real,NULL,NULL,Не соответствует правилу,NULL,9979
1764674684,68e640267429dd61d7afb431233d7998,Boxes,10,0,real,NULL,NULL,Соответствует правилу,NULL,5997
1764674684,68e640267429dd61d7afb431233d7998,Boxes,9,0,real,NULL,NULL,Не соответствует правилу,NULL,20656
1764674684,68e640267429dd61d7afb431233d7998,Boxes,11,0,real,NULL,NULL,Не соответствует правилу,NULL,14447
1764674684,68e640267429dd61d7afb431233d7998,Boxes,21,0,real,NULL,NULL,Соответствует правилу,NULL,16468
1764674684,68e640267429dd61d7afb431233d7998,Boxes,4,0,real,NULL,NULL,Соответствует правилу,NULL,6357
1764674684,68e640267429dd61d7afb431233d7998,Boxes,20,0,real,NULL,NULL,Не соответствует правилу,NULL,34326
1764674684,68e640267429dd61d7afb431233d7998,Boxes,16,0,real,NULL,NULL,Соответствует правилу,NULL,5740
1764674684,68e640267429dd61d7afb431233d7998,Boxes,12,0,real,NULL,NULL,Не соответствует правилу,NULL,5774
1764674684,68e640267429dd61d7afb431233d7998,Boxes,7,0,real,NULL,NULL,Соответствует правилу,NULL,8178
1764674684,68e640267429dd61d7afb431233d7998,Boxes,8,0,real,NULL,NULL,Не соответствует правилу,NULL,7719
1764674684,68e640267429dd61d7afb431233d7998,Boxes,18,0,real,NULL,NULL,Не соответствует правилу,NULL,7590
1764674684,68e640267429dd61d7afb431233d7998,Boxes,17,0,real,NULL,NULL,Не соответствует правилу,NULL,2809
1764674684,68e640267429dd61d7afb431233d7998,Boxes,14,0,real,NULL,NULL,Не соответствует правилу,NULL,22671
1764674684,68e640267429dd61d7afb431233d7998,Boxes,19,0,real,NULL,NULL,Соответствует правилу,NULL,7882
1764674684,68e640267429dd61d7afb431233d7998,Boxes,15,0,real,NULL,NULL,Не соответствует правилу,NULL,7762
1764674684,68e640267429dd61d7afb431233d7998,Boxes,13,0,real,NULL,NULL,Не соответствует правилу,NULL,11209
#
# Results on Tue, 02 Dec 2025 11:28:59 GMT
# USER AGENT: Mozilla/5.0 (iPhone; CPU iPhone OS 18_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/22G86 Safari/604.1
# Design number was non-random = 2
#
# Columns below this comment are as follows:
# 1. Results reception time.
# 2. MD5 hash of participant's IP address.
# 3. Controller name.
# 4. Order number of item.
# 5. Inner element number.
# 6. Label.
# 7. Latin Square Group.
# 8. Field name.
# 9. Field value.
1764674939,429cf4e301ff829ee610f5dbf6089be8,Form,1,0,consent,NULL,terms,yes
1764674939,429cf4e301ff829ee610f5dbf6089be8,Form,1,0,consent,NULL,_REACTION_TIME_,34640
# 8. Question (NULL if none)..
# 9. Answer.
# 10. Whether or not answer was correct (NULL if N/A).
# 11. Time taken to answer..
1764674939,429cf4e301ff829ee610f5dbf6089be8,Boxes,2,0,practice,NULL,NULL,Соответствует правилу,NULL,28432
1764674939,429cf4e301ff829ee610f5dbf6089be8,Boxes,3,0,practice,NULL,NULL,Не соответствует правилу,NULL,33755
1764674939,429cf4e301ff829ee610f5dbf6089be8,Boxes,18,0,real,NULL,NULL,Соответствует правилу,NULL,7366
1764674939,429cf4e301ff829ee610f5dbf6089be8,Boxes,8,0,real,NULL,NULL,Не соответствует правилу,NULL,92133
1764674939,429cf4e301ff829ee610f5dbf6089be8,Boxes,21,0,real,NULL,NULL,Не соответствует правилу,NULL,113835
1764674939,429cf4e301ff829ee610f5dbf6089be8,Boxes,17,0,real,NULL,NULL,Не соответствует правилу,NULL,14664
1764674939,429cf4e301ff829ee610f5dbf6089be8,Boxes,16,0,real,NULL,NULL,Соответствует правилу,NULL,5522
1764674939,429cf4e301ff829ee610f5dbf6089be8,Boxes,14,0,real,NULL,NULL,Соответствует правилу,NULL,65946
1764674939,429cf4e301ff829ee610f5dbf6089be8,Boxes,19,0,real,NULL,NULL,Соответствует правилу,NULL,12436
1764674939,429cf4e301ff829ee610f5dbf6089be8,Boxes,15,0,real,NULL,NULL,Соответствует правилу,NULL,7999
1764674939,429cf4e301ff829ee610f5dbf6089be8,Boxes,13,0,real,NULL,NULL,Не соответствует правилу,NULL,12936
1764674939,429cf4e301ff829ee610f5dbf6089be8,Boxes,12,0,real,NULL,NULL,Соответствует правилу,NULL,7770
1764674939,429cf4e301ff829ee610f5dbf6089be8,Boxes,11,0,real,NULL,NULL,Не соответствует правилу,NULL,14019
1764674939,429cf4e301ff829ee610f5dbf6089be8,Boxes,20,0,real,NULL,NULL,Не соответствует правилу,NULL,8042
1764674939,429cf4e301ff829ee610f5dbf6089be8,Boxes,7,0,real,NULL,NULL,Соответствует правилу,NULL,5575
1764674939,429cf4e301ff829ee610f5dbf6089be8,Boxes,10,0,real,NULL,NULL,Соответствует правилу,NULL,3188
1764674939,429cf4e301ff829ee610f5dbf6089be8,Boxes,5,0,real,NULL,NULL,Не соответствует правилу,NULL,3924
1764674939,429cf4e301ff829ee610f5dbf6089be8,Boxes,4,0,real,NULL,NULL,Соответствует правилу,NULL,4590
1764674939,429cf4e301ff829ee610f5dbf6089be8,Boxes,9,0,real,NULL,NULL,Соответствует правилу,NULL,7769
1764674939,429cf4e301ff829ee610f5dbf6089be8,Boxes,6,0,real,NULL,NULL,Не соответствует правилу,NULL,3507
#
# Results on Tue, 02 Dec 2025 11:29:36 GMT
# USER AGENT: Mozilla/5.0 (Linux; Android 13; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.106 Mobile Safari/537.36
# Design number was non-random = 2
#
# Columns below this comment are as follows:
# 1. Results reception time.
# 2. MD5 hash of participant's IP address.
# 3. Controller name.
# 4. Order number of item.
# 5. Inner element number.
# 6. Label.
# 7. Latin Square Group.
# 8. Field name.
# 9. Field value.
1764674976,ed2e1519d893fd0ea3dba42395066050,Form,1,0,consent,NULL,terms,yes
1764674976,ed2e1519d893fd0ea3dba42395066050,Form,1,0,consent,NULL,_REACTION_TIME_,7575
# 8. Question (NULL if none)..
# 9. Answer.
# 10. Whether or not answer was correct (NULL if N/A).
# 11. Time taken to answer..
1764674976,ed2e1519d893fd0ea3dba42395066050,Boxes,2,0,practice,NULL,NULL,Соответствует правилу,NULL,48184
1764674976,ed2e1519d893fd0ea3dba42395066050,Boxes,3,0,practice,NULL,NULL,Не соответствует правилу,NULL,19219
1764674976,ed2e1519d893fd0ea3dba42395066050,Boxes,14,0,real,NULL,NULL,Соответствует правилу,NULL,86035
1764674976,ed2e1519d893fd0ea3dba42395066050,Boxes,21,0,real,NULL,NULL,Соответствует правилу,NULL,61802
1764674976,ed2e1519d893fd0ea3dba42395066050,Boxes,11,0,real,NULL,NULL,Не соответствует правилу,NULL,18791
1764674976,ed2e1519d893fd0ea3dba42395066050,Boxes,15,0,real,NULL,NULL,Соответствует правилу,NULL,56773
1764674976,ed2e1519d893fd0ea3dba42395066050,Boxes,12,0,real,NULL,NULL,Не соответствует правилу,NULL,85370
1764674976,ed2e1519d893fd0ea3dba42395066050,Boxes,4,0,real,NULL,NULL,Соответствует правилу,NULL,22104
1764674976,ed2e1519d893fd0ea3dba42395066050,Boxes,5,0,real,NULL,NULL,Не соответствует правилу,NULL,6614
1764674976,ed2e1519d893fd0ea3dba42395066050,Boxes,6,0,real,NULL,NULL,Не соответствует правилу,NULL,10514
1764674976,ed2e1519d893fd0ea3dba42395066050,Boxes,17,0,real,NULL,NULL,Не соответствует правилу,NULL,5318
1764674976,ed2e1519d893fd0ea3dba42395066050,Boxes,18,0,real,NULL,NULL,Не соответствует правилу,NULL,8728
1764674976,ed2e1519d893fd0ea3dba42395066050,Boxes,20,0,real,NULL,NULL,Не соответствует правилу,NULL,33874
1764674976,ed2e1519d893fd0ea3dba42395066050,Boxes,19,0,real,NULL,NULL,Соответствует правилу,NULL,24397
1764674976,ed2e1519d893fd0ea3dba42395066050,Boxes,7,0,real,NULL,NULL,Не соответствует правилу,NULL,20623
1764674976,ed2e1519d893fd0ea3dba42395066050,Boxes,10,0,real,NULL,NULL,Соответствует правилу,NULL,10199
1764674976,ed2e1519d893fd0ea3dba42395066050,Boxes,9,0,real,NULL,NULL,Соответствует правилу,NULL,45266
1764674976,ed2e1519d893fd0ea3dba42395066050,Boxes,13,0,real,NULL,NULL,Не соответствует правилу,NULL,47202
1764674976,ed2e1519d893fd0ea3dba42395066050,Boxes,8,0,real,NULL,NULL,Не соответствует правилу,NULL,42125
1764674976,ed2e1519d893fd0ea3dba42395066050,Boxes,16,0,real,NULL,NULL,Соответствует правилу,NULL,8719
#
# Results on Tue, 02 Dec 2025 11:29:40 GMT
# USER AGENT: Mozilla/5.0 (iPhone; CPU iPhone OS 17_0_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0.1 Mobile/21A340 Safari/604.1
# Design number was non-random = 4
#
# Columns below this comment are as follows:
# 1. Results reception time.
# 2. MD5 hash of participant's IP address.
# 3. Controller name.
# 4. Order number of item.
# 5. Inner element number.
# 6. Label.
# 7. Latin Square Group.
# 8. Field name.
# 9. Field value.
1764674980,0293b5b09bc6ad4d0b344a1026a1107a,Form,1,0,consent,NULL,terms,yes
1764674980,0293b5b09bc6ad4d0b344a1026a1107a,Form,1,0,consent,NULL,_REACTION_TIME_,52967
# 8. Question (NULL if none)..
# 9. Answer.
# 10. Whether or not answer was correct (NULL if N/A).
# 11. Time taken to answer..
1764674980,0293b5b09bc6ad4d0b344a1026a1107a,Boxes,2,0,practice,NULL,NULL,Соответствует правилу,NULL,27866
1764674980,0293b5b09bc6ad4d0b344a1026a1107a,Boxes,3,0,practice,NULL,NULL,Не соответствует правилу,NULL,6845
1764674980,0293b5b09bc6ad4d0b344a1026a1107a,Boxes,4,0,real,NULL,NULL,Соответствует правилу,NULL,5372
1764674980,0293b5b09bc6ad4d0b344a1026a1107a,Boxes,12,0,real,NULL,NULL,Не соответствует правилу,NULL,40495
1764674980,0293b5b09bc6ad4d0b344a1026a1107a,Boxes,17,0,real,NULL,NULL,Не соответствует правилу,NULL,6608
1764674980,0293b5b09bc6ad4d0b344a1026a1107a,Boxes,18,0,real,NULL,NULL,Не соответствует правилу,NULL,6464
1764674980,0293b5b09bc6ad4d0b344a1026a1107a,Boxes,11,0,real,NULL,NULL,Не соответствует правилу,NULL,6212
1764674980,0293b5b09bc6ad4d0b344a1026a1107a,Boxes,7,0,real,NULL,NULL,Не соответствует правилу,NULL,34353
1764674980,0293b5b09bc6ad4d0b344a1026a1107a,Boxes,19,0,real,NULL,NULL,Соответствует правилу,NULL,9846
1764674980,0293b5b09bc6ad4d0b344a1026a1107a,Boxes,6,0,real,NULL,NULL,Не соответствует правилу,NULL,11158
1764674980,0293b5b09bc6ad4d0b344a1026a1107a,Boxes,21,0,real,NULL,NULL,Соответствует правилу,NULL,38654
1764674980,0293b5b09bc6ad4d0b344a1026a1107a,Boxes,5,0,real,NULL,NULL,Не соответствует правилу,NULL,3275
1764674980,0293b5b09bc6ad4d0b344a1026a1107a,Boxes,8,0,real,NULL,NULL,Соответствует правилу,NULL,12729
1764674980,0293b5b09bc6ad4d0b344a1026a1107a,Boxes,13,0,real,NULL,NULL,Соответствует правилу,NULL,17558
1764674980,0293b5b09bc6ad4d0b344a1026a1107a,Boxes,16,0,real,NULL,NULL,Соответствует правилу,NULL,3977
1764674980,0293b5b09bc6ad4d0b344a1026a1107a,Boxes,10,0,real,NULL,NULL,Соответствует правилу,NULL,5996
1764674980,0293b5b09bc6ad4d0b344a1026a1107a,Boxes,20,0,real,NULL,NULL,Не соответствует правилу,NULL,5102
1764674980,0293b5b09bc6ad4d0b344a1026a1107a,Boxes,15,0,real,NULL,NULL,Соответствует правилу,NULL,10563
1764674980,0293b5b09bc6ad4d0b344a1026a1107a,Boxes,9,0,real,NULL,NULL,Соответствует правилу,NULL,7730
1764674980,0293b5b09bc6ad4d0b344a1026a1107a,Boxes,14,0,real,NULL,NULL,Не соответствует правилу,NULL,10659
#
# Results on Tue, 02 Dec 2025 11:34:55 GMT
# USER AGENT: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36
# Design number was non-random = 3
#
# Columns below this comment are as follows:
# 1. Results reception time.
# 2. MD5 hash of participant's IP address.
# 3. Controller name.
# 4. Order number of item.
# 5. Inner element number.
# 6. Label.
# 7. Latin Square Group.
# 8. Field name.
# 9. Field value.
1764675295,a31c43eb7dcd2e9da58a65624ad9ac6b,Form,1,0,consent,NULL,terms,yes
1764675295,a31c43eb7dcd2e9da58a65624ad9ac6b,Form,1,0,consent,NULL,_REACTION_TIME_,163813
# 8. Question (NULL if none)..
# 9. Answer.
# 10. Whether or not answer was correct (NULL if N/A).
# 11. Time taken to answer..
1764675295,a31c43eb7dcd2e9da58a65624ad9ac6b,Boxes,2,0,practice,NULL,NULL,Соответствует правилу,NULL,73075
1764675295,a31c43eb7dcd2e9da58a65624ad9ac6b,Boxes,3,0,practice,NULL,NULL,Не соответствует правилу,NULL,24309
1764675295,a31c43eb7dcd2e9da58a65624ad9ac6b,Boxes,7,0,real,NULL,NULL,Не соответствует правилу,NULL,67814
1764675295,a31c43eb7dcd2e9da58a65624ad9ac6b,Boxes,20,0,real,NULL,NULL,Не соответствует правилу,NULL,50593
1764675295,a31c43eb7dcd2e9da58a65624ad9ac6b,Boxes,16,0,real,NULL,NULL,Соответствует правилу,NULL,11312
1764675295,a31c43eb7dcd2e9da58a65624ad9ac6b,Boxes,18,0,real,NULL,NULL,Не соответствует правилу,NULL,49863
1764675295,a31c43eb7dcd2e9da58a65624ad9ac6b,Boxes,21,0,real,NULL,NULL,Не соответствует правилу,NULL,48427
1764675295,a31c43eb7dcd2e9da58a65624ad9ac6b,Boxes,14,0,real,NULL,NULL,Не соответствует правилу,NULL,37168
1764675295,a31c43eb7dcd2e9da58a65624ad9ac6b,Boxes,12,0,real,NULL,NULL,Не соответствует правилу,NULL,23529
1764675295,a31c43eb7dcd2e9da58a65624ad9ac6b,Boxes,6,0,real,NULL,NULL,Не соответствует правилу,NULL,13846
1764675295,a31c43eb7dcd2e9da58a65624ad9ac6b,Boxes,17,0,real,NULL,NULL,Не соответствует правилу,NULL,21095
1764675295,a31c43eb7dcd2e9da58a65624ad9ac6b,Boxes,8,0,real,NULL,NULL,Соответствует правилу,NULL,53778
1764675295,a31c43eb7dcd2e9da58a65624ad9ac6b,Boxes,13,0,real,NULL,NULL,Соответствует правилу,NULL,41161
1764675295,a31c43eb7dcd2e9da58a65624ad9ac6b,Boxes,11,0,real,NULL,NULL,Не соответствует правилу,NULL,9961
1764675295,a31c43eb7dcd2e9da58a65624ad9ac6b,Boxes,9,0,real,NULL,NULL,Соответствует правилу,NULL,55078
1764675295,a31c43eb7dcd2e9da58a65624ad9ac6b,Boxes,10,0,real,NULL,NULL,Соответствует правилу,NULL,6313
1764675295,a31c43eb7dcd2e9da58a65624ad9ac6b,Boxes,5,0,real,NULL,NULL,Не соответствует правилу,NULL,17829
1764675295,a31c43eb7dcd2e9da58a65624ad9ac6b,Boxes,15,0,real,NULL,NULL,Соответствует правилу,NULL,32927
1764675295,a31c43eb7dcd2e9da58a65624ad9ac6b,Boxes,19,0,real,NULL,NULL,Соответствует правилу,NULL,23646
1764675295,a31c43eb7dcd2e9da58a65624ad9ac6b,Boxes,4,0,real,NULL,NULL,Соответствует правилу,NULL,9948
#
# Results on Tue, 02 Dec 2025 11:44:27 GMT
# USER AGENT: Mozilla/5.0 (Linux; Android 16; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.102 Mobile Safari/537.36
# Design number was non-random = 9
#
# Columns below this comment are as follows:
# 1. Results reception time.
# 2. MD5 hash of participant's IP address.
# 3. Controller name.
# 4. Order number of item.
# 5. Inner element number.
# 6. Label.
# 7. Latin Square Group.
# 8. Field name.
# 9. Field value.
1764675867,7075f98daebc0f1aac82e67ac65b5e35,Form,1,0,consent,NULL,terms,yes
1764675867,7075f98daebc0f1aac82e67ac65b5e35,Form,1,0,consent,NULL,_REACTION_TIME_,70066
# 8. Question (NULL if none)..
# 9. Answer.
# 10. Whether or not answer was correct (NULL if N/A).
# 11. Time taken to answer..
1764675867,7075f98daebc0f1aac82e67ac65b5e35,Boxes,2,0,practice,NULL,NULL,Соответствует правилу,NULL,14600
1764675867,7075f98daebc0f1aac82e67ac65b5e35,Boxes,3,0,practice,NULL,NULL,Не соответствует правилу,NULL,11438
1764675867,7075f98daebc0f1aac82e67ac65b5e35,Boxes,13,0,real,NULL,NULL,Соответствует правилу,NULL,39971
1764675867,7075f98daebc0f1aac82e67ac65b5e35,Boxes,7,0,real,NULL,NULL,Соответствует правилу,NULL,20147
1764675867,7075f98daebc0f1aac82e67ac65b5e35,Boxes,12,0,real,NULL,NULL,Соответствует правилу,NULL,5971
1764675867,7075f98daebc0f1aac82e67ac65b5e35,Boxes,20,0,real,NULL,NULL,Не соответствует правилу,NULL,28166
1764675867,7075f98daebc0f1aac82e67ac65b5e35,Boxes,19,0,real,NULL,NULL,Соответствует правилу,NULL,10961
1764675867,7075f98daebc0f1aac82e67ac65b5e35,Boxes,4,0,real,NULL,NULL,Соответствует правилу,NULL,5442
1764675867,7075f98daebc0f1aac82e67ac65b5e35,Boxes,18,0,real,NULL,NULL,Не соответствует правилу,NULL,9705
1764675867,7075f98daebc0f1aac82e67ac65b5e35,Boxes,8,0,real,NULL,NULL,Соответствует правилу,NULL,12525
1764675867,7075f98daebc0f1aac82e67ac65b5e35,Boxes,17,0,real,NULL,NULL,Не соответствует правилу,NULL,2876
1764675867,7075f98daebc0f1aac82e67ac65b5e35,Boxes,16,0,real,NULL,NULL,Соответствует правилу,NULL,3276
1764675867,7075f98daebc0f1aac82e67ac65b5e35,Boxes,6,0,real,NULL,NULL,Не соответствует правилу,NULL,10688
1764675867,7075f98daebc0f1aac82e67ac65b5e35,Boxes,15,0,real,NULL,NULL,Соответствует правилу,NULL,9668
1764675867,7075f98daebc0f1aac82e67ac65b5e35,Boxes,21,0,real,NULL,NULL,Соответствует правилу,NULL,11924
1764675867,7075f98daebc0f1aac82e67ac65b5e35,Boxes,10,0,real,NULL,NULL,Соответствует правилу,NULL,5014
1764675867,7075f98daebc0f1aac82e67ac65b5e35,Boxes,14,0,real,NULL,NULL,Не соответствует правилу,NULL,17966
1764675867,7075f98daebc0f1aac82e67ac65b5e35,Boxes,9,0,real,NULL,NULL,Соответствует правилу,NULL,7222
1764675867,7075f98daebc0f1aac82e67ac65b5e35,Boxes,11,0,real,NULL,NULL,Не соответствует правилу,NULL,2831
1764675867,7075f98daebc0f1aac82e67ac65b5e35,Boxes,5,0,real,NULL,NULL,Не соответствует правилу,NULL,3401
#
# Results on Tue, 02 Dec 2025 11:59:05 GMT
# USER AGENT: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 YaBrowser/25.10.0.0 Safari/537.36
# Design number was non-random = 10
#
# Columns below this comment are as follows:
# 1. Results reception time.
# 2. MD5 hash of participant's IP address.
# 3. Controller name.
# 4. Order number of item.
# 5. Inner element number.
# 6. Label.
# 7. Latin Square Group.
# 8. Field name.
# 9. Field value.
1764676745,ac382c978d4a15cce2d5f7ac6052a613,Form,1,0,consent,NULL,terms,yes
1764676745,ac382c978d4a15cce2d5f7ac6052a613,Form,1,0,consent,NULL,_REACTION_TIME_,79772
# 8. Question (NULL if none)..
# 9. Answer.
# 10. Whether or not answer was correct (NULL if N/A).
# 11. Time taken to answer..
1764676745,ac382c978d4a15cce2d5f7ac6052a613,Boxes,2,0,practice,NULL,NULL,Соответствует правилу,NULL,70065
1764676745,ac382c978d4a15cce2d5f7ac6052a613,Boxes,3,0,practice,NULL,NULL,Соответствует правилу,NULL,28348
